notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resid,process_code,state,cnty_fips,cnty_name,district_number,rrc,Reg,region_name,play,play_name,drill_depth_ft,lateral_length_ft,API,Sulfur,federal_land,project_royalty_multiplier,std_pattern_size_acres,total_pattern_size_acres,totpat,past_wells,Ninjwell,resacc,NGPL,NGPLET,NGPLPR,NGPLBU,NGPLIS,NGPLPP,OP1,OP2,OP3,OP4,OP5,OP6,OP7,OP8,OP9,OP10,OP11,OP12,OP13,OP14,OP15,OP16,OP17,OP18,OP19,OP20,OP21,OP22,OP23,OP24,OP25,OP26,OP27,OP28,OP29,OP30,OP31,OP32,OP33,OP34,OP35,OP36,OP37,OP38,OP39,OP40,GP1,GP2,GP3,GP4,GP5,GP6,GP7,GP8,GP9,GP10,GP11,GP12,GP13,GP14,GP15,GP16,GP17,GP18,GP19,GP20,GP21,GP22,GP23,GP24,GP25,GP26,GP27,GP28,GP29,GP30,GP31,GP32,GP33,GP34,GP35,GP36,GP37,GP38,GP39,GP40,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP20,WP21,WP22,WP23,WP24,WP25,WP26,WP27,WP28,WP29,WP30,WP31,WP32,WP33,WP34,WP35,WP36,WP37,WP38,WP39,WP40,II1,II2,II3,II4,II5,II6,II7,II8,II9,II10,II11,II12,II13,II14,II15,II16,II17,II18,II19,II20,II21,II22,II23,II24,II25,II26,II27,II28,II29,II30,II31,II32,II33,II34,II35,II36,II37,II38,II39,II40,WL1,WL2,WL3,WL4,WL5,WL6,WL7,WL8,WL9,WL10,WL11,WL12,WL13,WL14,WL15,WL16,WL17,WL18,WL19,WL20,WL21,WL22,WL23,WL24,WL25,WL26,WL27,WL28,WL29,WL30,WL31,WL32,WL33,WL34,WL35,WL36,WL37,WL38,WL39,WL40
DOWY350203300,0,WY,33,Sheridan,66,0,5,rocky_mountain,3502,basin margin anticline,5522.25,1917.7925,28.72666667,0.16,1,0.27,80,7200,90,0,0,0,150,0.394,0.29,0.109,0.061,0.146,9.6468,7.66096,6.46352,5.70068,5.16533,4.77984,4.49623,4.28297,4.11882,3.98949,3.88499,3.7986,3.7255,3.66232,3.60684,3.55733,3.51255,3.47158,3.43375,3.39859,3.3657,3.33476,3.30561,3.27787,3.2516,3.2265,3.20255,3.1796,3.15764,3.1365,3.1162,3.09663,3.07778,3.05957,3.04204,3.02499,3.00855,2.99263,2.97713,2.96216,3.32194,2.66266,2.36573,2.16385,2.01223,1.8923,1.79431,1.71236,1.64243,1.58197,1.52912,1.48234,1.44064,1.40316,1.3693,1.33844,1.31027,1.28434,1.26043,1.2383,1.21769,1.19847,1.18051,1.16367,1.14781,1.13285,1.11879,1.10543,1.09276,1.08075,1.06929,1.05839,1.04797,1.03801,1.02847,1.01937,1.0106,1.0022,0.9941,0.98632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWY350204300,0,WY,43,Washakie,66,0,5,rocky_mountain,3502,basin margin anticline,5511.95,1917.7925,28.72666667,0.106666667,1,0.67,93.33333333,2066.666667,23,0,0,6,100,0.371333333,0.304666667,0.124333333,0.050666667,0.149,134.46215,121.8561,111.67351,104.35331,98.8017,94.42159,90.85534,87.87608,85.33461,83.12886,81.18687,79.45746,77.90197,76.49152,75.20346,74.02024,72.92754,71.91398,70.97008,70.0878,69.26028,68.48218,67.74834,67.05472,66.39755,65.7735,65.18013,64.61479,64.07505,63.55918,63.06519,62.59153,62.13705,61.70028,61.28003,60.87518,60.48485,60.10809,59.74404,59.3921,28.00254,23.21918,20.51824,18.71948,17.41267,16.42153,15.64596,15.02295,14.51096,14.08141,13.7145,13.39599,13.11554,12.86558,12.64046,12.43598,12.24855,12.07584,11.91566,11.76637,11.62668,11.49543,11.37172,11.2548,11.14401,11.03866,10.93837,10.84283,10.75149,10.66402,10.58026,10.49981,10.42251,10.34817,10.27646,10.20734,10.14063,10.07616,10.01385,9.95349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWY350302500,0,WY,25,Natrona,66,0,5,rocky_mountain,3503,deep basin structure,10941.55,2345.588333,32.94285714,0.096,1,0.45,80,2168.206993,28,0,0,0,110,0.3668,0.3076,0.1274,0.0486,0.1496,4.23837,2.37814,1.74976,1.43594,1.23773,1.09723,0.9908,0.90663,0.83776,0.78009,0.73093,0.68835,0.6509,0.61787,0.58833,0.56184,0.53787,0.51599,0.49609,0.47779,0.46092,0.44531,0.43086,0.41744,0.40482,0.39311,0.38208,0.37173,0.36199,0.3528,0.34407,0.33586,0.32804,0.32066,0.31357,0.30687,0.30047,0.29436,0.2885,0.28292,14.64744,10.3687,8.12476,6.96919,6.26032,5.78575,5.4471,5.19289,4.99348,4.83138,4.69577,4.57958,4.47801,4.38803,4.30726,4.23405,4.16716,4.10561,4.04872,3.99585,3.94646,3.9003,3.85676,3.8158,3.77712,3.74053,3.70569,3.67259,3.64107,3.61096,3.58218,3.55459,3.52819,3.5028,3.47843,3.4549,3.4323,3.41047,3.38936,3.36904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWY350600300,0,WY,3,Big Horn,66,0,5,rocky_mountain,3506,phosphoria stratigraphic,6843.78,3142.22,36,0.106666667,1,0.77,93.33333333,4879.62963,53,0,0,0,100,0.371333333,0.304666667,0.124333333,0.050666667,0.149,7.17129,6.26289,5.76079,5.45326,5.22127,5.03461,4.87813,4.74382,4.62618,4.5218,4.42836,4.34375,4.26676,4.19599,4.13096,4.07075,4.01471,3.96249,3.91353,3.86748,3.82419,3.78314,3.74441,3.70747,3.67251,3.63922,3.60738,3.577,3.54791,3.52001,3.49326,3.46748,3.44282,3.4189,3.39596,3.37375,3.35224,3.33156,3.31152,3.29202,20.97035,19.17727,17.73181,16.53648,15.52792,14.66343,13.91232,13.25254,12.6675,12.14442,11.67334,11.24654,10.85754,10.50136,10.17374,9.87119,9.59076,9.32996,9.08661,8.85903,8.64555,8.44484,8.25571,8.07721,7.90819,7.74811,7.5961,7.45165,7.314,7.18274,7.05744,6.93772,6.82298,6.713,6.60766,6.50642,6.40908,6.31539,6.22522,6.13843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWY350604300,0,WY,43,Washakie,66,0,5,rocky_mountain,3506,phosphoria stratigraphic,10086.46,3142.22,36,0.106666667,1,0.67,93.33333333,2066.666667,23,0,0,6,100,0.371333333,0.304666667,0.124333333,0.050666667,0.149,146.32063,131.80055,119.66651,112.5669,107.4244,103.36134,100.00061,97.14011,94.65665,92.46876,90.51898,88.7651,87.17513,85.72462,84.39301,83.16506,82.027,80.96846,79.97997,79.05417,78.18414,77.3646,76.59084,75.85816,75.1634,74.50268,73.87351,73.27367,72.69999,72.15139,71.62547,71.12081,70.63602,70.16954,69.72039,69.28741,68.86932,68.46564,68.07521,67.69717,83.5584,76.33076,69.80976,65.89615,63.11155,60.98438,59.29052,57.90097,56.734,55.73426,54.86343,54.09365,53.40448,52.781,52.21136,51.6868,51.20056,50.74679,50.32154,49.92135,49.54296,49.18442,48.84341,48.51851,48.2081,47.91117,47.6263,47.35293,47.09019,46.83696,46.59325,46.35785,46.13052,45.9106,45.69811,45.49216,45.29257,45.09909,44.91115,44.72891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWY357101304,4,WY,13,Fremont,66,0,5,rocky_mountain,3571,fort union-lance,5269.67,4801,58,0.137,1,0.56,80,3729.6,38,9,0,0,0,0.326,0.334,0.155,0.03,0.155,6.284491453,8.23455,7.45793,6.93964,6.5577,6.25957,6.0175,5.81526,5.64276,5.4929,5.36108,5.24382,5.13839,5.04292,4.95585,4.87599,4.80235,4.73395,4.67045,4.61106,4.55536,4.50311,4.45373,4.40711,4.36294,4.32098,4.28094,4.24297,4.20658,4.17181,4.13851,4.1065,4.07592,4.04639,4.01802,3.99066,3.96423,3.93876,3.91405,3.89023,2.892278666,2.833413869,2.781316137,2.734597355,2.69226849,2.653609458,2.618073686,2.585253416,2.554732214,2.526267159,2.499658709,2.474533807,2.450935834,2.42863922,2.407505152,2.387438199,2.36825617,2.350002444,2.332572911,2.315889491,2.299926156,2.284570122,2.26983874,2.255627901,2.241963634,2.22875918,2.216057917,2.203703684,2.191791913,2.180235847,2.169061512,2.158216856,2.147684525,2.13746452,2.127504787,2.11773592,2.108314082,2.099152516,2.090242546,2.081514766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWY360402300,0,WY,23,Lincoln,66,0,5,rocky_mountain,3604,absaroka thrust,13800.75,5026.883333,46.08,0.137,1,0.74,80,536.9814651,7,0,0,6,0,0.326,0.334,0.155,0.03,0.155,5.17552,3.15185,2.35589,1.9606,1.71847,1.54725,1.41574,1.30983,1.22197,1.14761,1.08364,1.0279,0.97883,0.93519,0.89617,0.86093,0.82902,0.79984,0.77317,0.74858,0.72586,0.7048,0.68519,0.66691,0.64978,0.63371,0.61862,0.60437,0.59093,0.57821,0.56614,0.55471,0.54384,0.53345,0.5236,0.51411,0.50509,0.49645,0.48818,0.48021,18.95121,13.81911,6.53509,3.11164,1.48909,0.71531,0.34449,0.16627,0.08037,0.03893,0.01885,0.00909,0.00438,0.00212,0.00105,0.0005,0.00023,0.00012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWY360404100,0,WY,41,Uinta,66,0,5,rocky_mountain,3604,absaroka thrust,14442,2162.71,46.08,0.137,1,0.39,80,751.8518519,10,0,0,0,33.33333333,0.326,0.334,0.155,0.03,0.155,0.51958,0.45172,0.40917,0.37894,0.35591,0.33754,0.32238,0.30958,0.29855,0.28893,0.28038,0.27275,0.26588,0.25963,0.25391,0.24867,0.24383,0.23934,0.23513,0.2312,0.22753,0.22406,0.22079,0.21771,0.2148,0.212,0.20937,0.20684,0.20444,0.20214,0.19992,0.19783,0.19579,0.19384,0.19198,0.19017,0.18843,0.18674,0.18513,0.18355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWY370103702,2,WY,37,Sweetwater,66,0,5,rocky_mountain,3701,rock springs uplift,5221.67,2025.2,41,0.035555556,1,0.7,83,8258.376535,100,0,0,0,100,0.341111111,0.324222222,0.144777778,0.036888889,0.153,998.56,968.6032,939.545104,911.3587509,884.0179884,857.4974487,831.7725252,806.8193495,782.614769,759.1363259,736.3622362,714.2713691,692.843228,672.0579312,651.8961932,632.3393074,613.3691282,594.9680544,577.1190127,559.8054423,543.0112791,526.7209407,510.9193125,495.5917331,480.7239811,466.3022617,452.3131938,438.743798,425.5814841,412.8140396,400.4296184,388.4167298,376.7642279,365.4613011,354.497462,343.8625382,333.546662,323.5402622,313.8340543,304.4190327,9624.09359,9733.82502,7448.26049,6574.43362,6057.73968,5694.74889,5418.03078,5196.82805,5014.28619,4860.09314,4727.4657,4611.70584,4509.43077,4418.13206,4335.90256,4261.26509,4193.05507,4130.34168,4072.37219,4018.53052,3968.30807,3921.28023,3877.09069,3835.43697,3796.06201,3758.74412,3723.2921,3689.54013,3657.34266,3626.5722,3597.11602,3568.87399,3541.75745,3515.68638,3490.58947,3466.40201,3443.06586,3420.52802,3398.74007,3377.65814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWY370201300,0,WY,13,Fremont,66,0,5,rocky_mountain,3702,cherokee arch,1655.1,1576.8325,16,0.137,1,0.56,80,7915.102041,99,0,0,0,25,0.326,0.334,0.155,0.03,0.155,69.31949,61.34714,56.53918,53.10966,50.47219,48.34922,46.58628,45.08742,43.79113,42.65329,41.64308,40.73738,39.91851,39.1732,38.49052,37.86177,37.27982,36.7391,36.23459,35.76235,35.31877,34.90135,34.50715,34.13396,33.78017,33.44365,33.12343,32.81787,32.52606,32.24672,31.9792,31.7222,31.47534,31.23815,31.00955,30.78916,30.57669,30.37137,30.17279,29.98041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWY370403500,0,WY,35,Sublette,66,0,5,rocky_mountain,3704,moxa arch-labarge,4282,2654.84,48.904,0.137,1,0.85,83.85714286,4393.429698,53,0,0,0,28.57142857,0.326,0.334,0.155,0.03,0.155,0.2535,0.18539,0.15019,0.12806,0.11266,0.10117,0.09222,0.08502,0.07908,0.07408,0.06982,0.06611,0.06285,0.05998,0.05741,0.05509,0.05301,0.0511,0.04936,0.04775,0.04626,0.04492,0.04365,0.04246,0.04135,0.04032,0.03933,0.03842,0.03755,0.03674,0.03596,0.03522,0.03452,0.03386,0.03323,0.03262,0.03204,0.03148,0.03095,0.03046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWY370700100,0,WY,1,Albany,66,0,5,rocky_mountain,3707,platform,4279.32,422.4,38,0.137,1,0.24,82.59183673,40550.22822,491,0,0,10,97.22142857,0.361326531,0.312561224,0.131357143,0.047102041,0.147642857,44.48034,33.67762,24.05049,18.95992,15.98941,14.11359,12.8453,11.93713,11.25581,10.72513,10.29856,9.94733,9.65174,9.39848,9.17774,8.98298,8.80906,8.65193,8.509,8.3778,8.25673,8.14426,8.03918,7.94084,7.84834,7.76085,7.67825,7.59977,7.52517,7.45404,7.38623,7.32135,7.25894,7.19941,7.14224,7.08697,7.03394,6.98296,6.93364,6.88599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWY370700700,0,WY,7,Carbon,66,0,5,rocky_mountain,3707,platform,4617,3462.09,38,0.053333333,1,0.53,80,30810.20408,386,0,0,0,66.66666667,0.335666667,0.321111111,0.136444444,0.046777778,0.159888889,71.0173,65.6518,54.49032,49.34899,45.94523,43.36411,41.28669,39.55852,38.08859,36.81809,35.70533,34.72056,33.84099,33.04929,32.3318,31.67791,31.07823,30.52619,30.01538,29.54094,29.09853,28.68515,28.29706,27.93206,27.5878,27.26244,26.95402,26.66139,26.38283,26.11747,25.86405,25.62213,25.39028,25.16797,24.95494,24.74996,24.55273,24.36269,24.17967,24.003,669.87167,619.55684,585.53466,560.28099,540.36388,524.0188,510.22303,498.33282,487.91705,478.67357,470.38263,462.8795,456.03808,449.75931,443.96404,438.5888,433.58112,428.89766,424.50206,420.36343,416.45553,412.75612,409.24547,405.90683,402.72524,399.68774,396.78265,393.99996,391.33032,388.76571,386.29863,383.92281,381.63188,379.42058,377.2842,375.21762,373.21732,371.27928,369.40011,367.57628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWY370702100,0,WY,21,Laramie,66,0,5,rocky_mountain,3707,platform,5777.41,1761.533333,38,0.48,1,0.01,80,287370,3593,0,0,6,133.5,0.389,0.333,0.139,0.056,0.083,6.53349,10.71069,7.32091,6.29308,5.6655,5.21798,4.87618,4.6039,4.38058,4.1929,4.0326,3.89372,3.77172,3.66361,3.56709,3.47994,3.40105,3.329,3.26301,3.20222,3.14595,3.09377,3.04508,2.99961,2.95695,2.91696,2.87907,2.84345,2.8098,2.7778,2.7474,2.71849,2.69096,2.66455,2.63942,2.61542,2.59232,2.57018,2.54889,2.52843,0.23945,0.12723,0.06794,0.03642,0.01964,0.01061,0.00575,0.00311,0.00167,0.00113,0.00031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWY370703700,0,WY,37,Sweetwater,66,0,5,rocky_mountain,3707,platform,5707.44,1400.11,38,0.035555556,1,0.7,83,8258.376535,100,0,0,0,100,0.341111111,0.324222222,0.144777778,0.036888889,0.153,168.9352,143.04109,122.74563,110.74787,101.9308,95.08388,89.59402,85.08455,81.30638,78.08672,75.30322,72.86573,70.70778,68.77818,67.03873,65.45879,64.01456,62.68704,61.46031,60.32216,59.26168,58.2702,57.34057,56.46601,55.64154,54.86226,54.12412,53.42351,52.75735,52.12293,51.51785,50.93959,50.38651,49.85671,49.34865,48.86067,48.39155,47.94028,47.5056,47.08639,3331.2596,3468.20716,2982.02772,2763.03291,2616.66317,2504.95358,2414.57617,2338.95472,2274.20963,2217.81518,2168.02437,2123.57586,2083.52946,2047.16659,2013.92596,1983.36165,1955.11356,1928.8875,1904.44026,1881.56799,1860.09915,1839.88758,1820.8081,1802.75271,1785.62735,1769.3502,1753.84923,1739.06072,1724.92859,1711.40248,1698.43754,1685.99356,1674.03442,1662.52733,1651.44271,1640.7536,1630.43539,1620.46584,1610.82443,1601.49222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWY377100504,4,WY,5,Campbell,66,0,5,rocky_mountain,3771,frontier,11479.97,6411.49,39.89,0.14,1,0.55,80,7297.835472,16,76,0,0,100,0.326,0.334,0.155,0.03,0.155,771.4717735,889.35688,787.27228,714.68858,659.78835,616.47458,581.22881,551.85906,526.91838,505.40838,486.61719,470.02141,455.2273,441.93266,429.90097,418.94418,408.91148,399.68003,391.14783,383.23103,375.85854,368.9706,362.51607,356.45083,350.73707,345.34223,340.23708,335.3968,330.79876,326.42322,322.25278,318.27177,314.46631,310.82345,307.33197,303.98154,300.76296,297.66769,294.68746,291.81599,2019.855587,1795.852423,1568.76844,1439.447278,1346.602188,1274.099757,1214.905161,1165.161066,1122.485485,1085.29422,1052.476831,1023.222796,996.9224385,973.1050126,951.4001086,931.5104873,913.1954408,896.2562082,880.5275343,865.8710066,852.1689388,839.3218811,827.2431109,815.8583728,805.1030325,794.9203595,785.2609629,776.0804142,767.3402194,759.0055454,751.0454718,743.4326615,736.1414082,729.1498579,722.4374318,715.985633,709.777709,703.7981821,698.0331451,692.4698275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWY377100704,4,WY,7,Carbon,66,0,5,rocky_mountain,3771,frontier,3287,4661.048571,43.62583333,0.053333333,1,0.53,80,19360,241,1,0,0,100,0.326,0.334,0.155,0.03,0.155,0.231756692,0.26442,0.24183,0.22747,0.21708,0.20902,0.20249,0.19701,0.19231,0.18823,0.18462,0.18137,0.17845,0.17579,0.17336,0.17112,0.16902,0.16708,0.16527,0.16356,0.16196,0.16044,0.15903,0.15765,0.15636,0.15514,0.15396,0.15283,0.15176,0.15073,0.14973,0.14878,0.14787,0.14699,0.14613,0.1453,0.1445,0.14373,0.14298,0.14226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWY377100904,4,WY,9,Converse,66,0,5,rocky_mountain,3771,frontier,10616.65,8518.33,42.48,0.137142857,1,0.5,80,2413.167082,10,336,2,0,100,0.326,0.334,0.155,0.03,0.155,3673.566682,3915.31157,3253.08219,2838.57631,2543.72769,2320.00623,2143.02534,1998.77881,1878.51951,1776.44793,1688.54357,1611.91979,1544.44036,1484.48839,1430.8155,1382.43963,1338.57737,1298.59389,1261.97144,1228.28231,1197.16774,1168.32849,1141.50891,1116.49171,1093.09074,1071.143,1050.50981,1031.06799,1012.71085,995.34337,978.88166,963.25183,948.38749,934.22985,920.7258,907.82726,895.49132,883.6789,872.35519,861.487,11668.50524,9914.094522,8649.098681,7827.121449,7228.143252,6765.398195,6393.856155,6087.009408,5828.015213,5605.585071,5411.83483,5241.07305,5089.076924,4952.638431,4829.270039,4717.009769,4614.283939,4519.815933,4432.554983,4351.62818,4276.303093,4205.960866,4140.072478,4078.18544,4019.906731,3964.896055,3912.856728,3863.526666,3816.675831,3772.099606,3729.617086,3689.066346,3650.302336,3613.194653,3577.626461,3543.49161,3510.69329,3479.144787,3448.766725,3419.48616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWY377101304,4,WY,13,Fremont,66,0,5,rocky_mountain,3771,frontier,3720.06,4661.048571,43.62583333,0.137,1,0.56,80,7109.485714,73,16,0,0,100,0.326,0.334,0.155,0.03,0.155,6.564087457,7.50462,6.59382,5.97242,5.50437,5.1342,4.83197,4.57926,4.36411,4.17805,4.01521,3.87106,3.74248,3.6268,3.52209,3.42664,3.33925,3.25882,3.18455,3.1156,3.05143,2.99162,2.93552,2.88282,2.83322,2.78653,2.7423,2.7004,2.66055,2.62283,2.58678,2.55251,2.51973,2.48835,2.45837,2.42954,2.40192,2.37541,2.34987,2.32531,19.87443875,17.20843168,15.85904403,14.97126572,14.31813975,13.80602903,13.38746865,13.03521684,12.73218243,12.46709563,12.23201818,12.02130215,11.83065309,11.6568089,11.49726231,11.34998319,11.21334919,11.08603292,10.96690653,10.85510246,10.74978782,10.65032063,10.55614563,10.46675963,10.38171149,10.30065419,10.22325804,10.14924543,10.07830402,10.01025163,9.944871363,9.881972353,9.821372411,9.762950075,9.706549183,9.6520396,9.599334568,9.548295275,9.498852315,9.450884229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWY377101704,4,WY,17,Hot Springs,66,0,5,rocky_mountain,3771,frontier,1542.61,3617.5,43.62583333,0.106666667,1,0.42,80,31040,271,117,0,0,0,0.326,0.334,0.155,0.03,0.155,169.2413068,198.36392,177.37446,164.31044,155.28316,148.5184,143.12734,138.63827,134.78449,131.405,128.39708,125.69016,123.23379,120.98909,118.92712,117.02384,115.25953,113.61829,112.08681,110.65332,109.30789,108.04218,106.84873,105.72101,104.65357,103.64078,102.67855,101.76335,100.89029,100.05719,99.26095,98.49874,97.76828,97.06763,96.39436,95.74722,95.12389,94.52317,93.94409,93.38473,61.11541089,54.22823825,45.75169005,41.18617626,38.21194669,36.0840515,34.45932235,33.15709596,32.07380149,31.14738149,30.33958469,29.62406291,28.98316104,28.403397,27.87532294,27.391096,26.94468654,26.53109736,26.14670199,25.78780458,25.45165492,25.13603202,24.83861948,24.55802916,24.29227434,24.04033994,23.8009333,23.57296126,23.35543479,23.14784203,22.94921997,22.75884853,22.57634597,22.40108764,22.23250961,22.07026487,21.91407579,21.7629273,21.61731392,21.47684525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
