notes:,for now wleor.txt data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resid,state,play,district_number,rrc_number,Reg,drill_depth_ft,API,Oilvisc,Gasgrav,GOR,NGPL,NGPLET,NGPLPR,NGPLBU,NGPLIS,NGPLPP,HeatVal,CO2cont,H2Scont,N2cont,Sulfur,std_pattern_size_acres,Noilwell,Ngaswell,Ninjwell,lateral_count,lateral_length_ft,PHI,Pay,PERM,SOI,SOC,SOR,SWI,BOI,VDP,OOIP,process_code,total_pattern_size_acres,resacc,PROV,Totprod,Totinj,Totconv,Totps,past_wells,lyroil,lyrgas,numacc,OP1,OP2,OP3,OP4,OP5,OP6,OP7,OP8,OP9,OP10,OP11,OP12,OP13,OP14,OP15,OP16,OP17,OP18,OP19,OP20,OP21,OP22,OP23,OP24,OP25,OP26,OP27,OP28,OP29,OP30,OP31,OP32,OP33,OP34,OP35,OP36,OP37,OP38,OP39,OP40,GP1,GP2,GP3,GP4,GP5,GP6,GP7,GP8,GP9,GP10,GP11,GP12,GP13,GP14,GP15,GP16,GP17,GP18,GP19,GP20,GP21,GP22,GP23,GP24,GP25,GP26,GP27,GP28,GP29,GP30,GP31,GP32,GP33,GP34,GP35,GP36,GP37,GP38,GP39,GP40,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30,CO31,CO32,CO33,CO34,CO35,CO36,CO37,CO38,CO39,CO40,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP20,WP21,WP22,WP23,WP24,WP25,WP26,WP27,WP28,WP29,WP30,WP31,WP32,WP33,WP34,WP35,WP36,WP37,WP38,WP39,WP40,WI1,WI2,WI3,WI4,WI5,WI6,WI7,WI8,WI9,WI10,WI11,WI12,WI13,WI14,WI15,WI16,WI17,WI18,WI19,WI20,WI21,WI22,WI23,WI24,WI25,WI26,WI27,WI28,WI29,WI30,WI31,WI32,WI33,WI34,WI35,WI36,WI37,WI38,WI39,WI40,II1,II2,II3,II4,II5,II6,II7,II8,II9,II10,II11,II12,II13,II14,II15,II16,II17,II18,II19,II20,II21,II22,II23,II24,II25,II26,II27,II28,II29,II30,II31,II32,II33,II34,II35,II36,II37,II38,II39,II40,WL1,WL2,WL3,WL4,WL5,WL6,WL7,WL8,WL9,WL10,WL11,WL12,WL13,WL14,WL15,WL16,WL17,WL18,WL19,WL20,WL21,WL22,WL23,WL24,WL25,WL26,WL27,WL28,WL29,WL30,WL31,WL32,WL33,WL34,WL35,WL36,WL37,WL38,WL39,WL40
DOKS550500410,KS,5505,18,0,3,3308.4,38,2.405,0.72,44.229,0,0.314,0.377,0.08,0.113,0.115,0,0,0,0,0.2,40,7,0,0,4,466.69,18,14,47,65.615,40.031,25,32.426,1.288,0.907,398.431,10,469.7,9,55,1,0.417,0.583,1,0,7.249,0,1,14.68,0.24,9.99,4.92,0.85,7.41,6.1,0.54,0.85,4.79,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.01,0.44,0.22,0.04,0.32,0.27,0.03,0.04,0.21,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,50.74,32.64,45.82,40.27,36.92,41.13,44.11,39,20.08,12.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.11,45.82,49.93,45.01,53.56,49.52,47.45,51.02,55.34,66.99,75.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.32,24.14,29.95,29.94,29.94,35.01,31.15,33.08,49.02,69.88,78.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.9,78.95,71.8,71.79,71.8,65.54,70.3,67.93,48.26,22.79,12.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOKS550500510,KS,5505,18,0,3,2650,39,0.819,0.773,0,0,0.314,0.377,0.08,0.113,0.115,0,0,0,0,0.2,40,13,0,0,4,466.69,18,50,47,65.615,40.178,25,32.426,1.25,0.913,1466.419,10,586.852,9,55,1,0.133,0.867,1,0,6.179,0,1,22.44,26.19,0.03,3.11,25.59,19.26,0.69,0.01,10.41,14.36,13.89,8.76,1.12,0.09,1.14,5.87,9.95,8.41,7.08,5.08,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,6.87,0.01,0.82,6.71,5.05,0.18,0,2.73,3.77,3.64,2.3,0.29,0.03,0.29,1.55,2.6,2.21,1.86,1.33,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93,82.03,89.99,57.74,54.13,71.74,80.7,69.01,60.52,63.79,67.57,71.41,74.46,71.52,68.13,65.48,57.78,39.16,31.04,24.11,19.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.49,60.72,83.65,108.31,85.57,77.33,90.74,101.76,97.2,89.8,87.02,89.36,95.37,99.12,101.05,98.02,99.02,116.67,124.5,132.78,139.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.02,39.84,41.58,46.84,54.28,54.28,54.28,54.28,59.54,59.97,59.97,65.66,68.29,68.29,62.6,59.97,104.62,122.57,134.74,138.76,143.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.56,139.94,137.9,131.77,123.09,123.08,123.09,123.09,116.96,116.44,116.45,109.81,106.74,106.75,113.38,116.45,64.35,43.41,28.61,23.93,18.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOKS550500610,KS,5505,18,0,3,2730,38.846,0.809,0.773,0,0,0.314,0.377,0.08,0.113,0.115,0,0,0,0,0.2,15,2,0,0,4,285.788,19.3,22.11,47,70.355,34.848,25,27.686,1.173,0.804,297.9,10,500,9,55,1,0.939,0.061,1,0,3.104,0,1,8.64,4.2,4.62,6.58,3.39,4.65,2.93,3.45,3.17,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,1.1,1.2,1.7,0.89,1.2,0.77,0.89,0.83,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.95,25.84,28.11,24.11,27.83,25.99,27.27,26.79,17.18,9.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.4,38.82,36.33,37.53,37.96,38.06,38.92,38.69,46.92,55.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.08,17.5,23.05,22.15,23.4,27.15,27.16,31.44,53.34,56.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.95,56.27,49.73,50.79,49.31,44.88,44.89,39.83,13.91,9.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOKS550500710,KS,5505,18,0,3,2766,40,0.773,0.773,0,0,0.314,0.377,0.08,0.113,0.115,0,0,0,0,0.2,40,6,0,0,4,466.69,18,50,47,65.615,39.979,25,32.426,1.274,0.915,1438.736,10,447.218,9,55,1,0.455,0.545,1,0,4.016,0,1,31.39,17,0.29,29.98,18.02,0.1,7.27,18.05,16.81,5.92,0.32,1.14,7.64,12.74,8.55,6.35,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.55,4.63,0.08,8.17,4.91,0.03,1.98,4.92,4.58,1.61,0.08,0.32,2.08,3.47,2.33,1.73,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,108.77,73.77,62.25,86.79,86.21,72.58,72.84,77.9,84.52,83.19,78.32,75.11,51.49,36.3,26.11,19.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.85,81.22,134.14,110.57,100.69,121.62,126.37,113.88,110.13,116.44,124.16,127.59,123,137.48,155.4,167.35,176.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.79,54.73,54.73,67.87,67.87,74.44,77.17,73.35,81,77.18,77.17,84.84,90.31,151.06,169.26,174.94,180.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.43,156.62,156.61,142.43,142.43,135.34,132.38,136.52,128.25,132.38,132.39,124.1,118.2,52.6,32.13,25.8,19.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOKS550500810,KS,5505,18,0,3,2886,39,0.774,0.773,0,0,0.314,0.377,0.08,0.113,0.115,0,0,0,0,0.2,40,8,0,0,4,466.69,18,35,47,65.615,40.053,25,32.426,1.278,0.915,1004.107,10,475.76,9,55,1,0.333,0.667,1,0,5.063,0,1,24.21,9.83,2.55,23.79,7.69,0.01,10.12,12.36,10.18,1.31,0.07,3.44,9.28,6.93,5.3,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,2.55,0.67,6.18,2,0,2.63,3.22,2.65,0.34,0.02,0.89,2.41,1.81,1.37,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.39,90.25,57.43,54.44,75.32,68,58.32,63.01,66.13,70.45,67.81,63.58,47.71,31.78,22.38,16.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.4,63.88,100.71,78.87,79.17,94.32,91.16,84.51,84.22,90.59,94.38,94.17,100.79,117.05,126.93,134.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.41,41.76,42.59,53.87,53.87,53.87,53.88,53.87,62.22,66.81,57.22,59.71,111.08,125.42,133.13,137.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.41,128.7,127.73,114.62,114.62,114.61,114.62,114.62,104.9,99.56,110.73,107.82,48.08,31.28,22.22,16.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOKS550500910,KS,5505,18,0,3,3012,41,0.564,0.773,0,0,0.314,0.377,0.08,0.113,0.115,0,0,0,0,0.2,40,7,0,0,4,466.69,18,20,47,65.615,39.638,25,32.426,1.317,0.921,556.717,10,1347.697,9,55,1,0.794,0.206,1,0,5.739,0,1,18.87,0.37,12.65,6.59,1.08,9.33,7.93,0.89,0.64,5.69,5.09,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32,0.1,3.56,1.86,0.3,2.63,2.23,0.25,0.18,1.61,1.43,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.79,51.49,33.23,46,40.88,37.88,40.78,43.76,40.86,34.16,19.68,12.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.7,59.92,64.05,57.72,69.56,63,61.41,66.51,69.76,70.04,84.3,92.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.07,27.08,33.69,43.61,36.4,38.5,45.73,45.72,45.72,65.58,89.87,96.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.22,84.22,77.48,67.37,74.72,72.58,65.23,65.23,65.24,45.01,20,12.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOKS550501010,KS,5505,18,0,3,2933,38,0.955,0.773,0,0,0.314,0.377,0.08,0.113,0.115,0,0,0,0,0.2,40,13,0,0,4,466.69,18,30,47,65.615,40.128,25,32.426,1.272,0.913,864.085,10,584.599,9,55,1,0.133,0.867,1,0,6.481,0,1,19.19,10.13,0.07,18.03,11.13,0.09,3.86,10.96,10.24,3.95,0.29,0.58,4.99,7.45,5.44,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78,2.52,0.02,4.48,2.77,0.03,0.96,2.73,2.54,0.99,0.07,0.14,1.24,1.86,1.35,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.77,84.44,57.52,47.85,66.86,67.15,56.97,55.85,59.83,65.25,64.26,61.87,56.76,33.27,24.56,18.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.13,49.5,81.53,69.1,62.36,74.66,78.07,70.87,69.25,71.87,76.98,78.53,78.11,94.63,104.79,111.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.46,32.72,31.3,45.53,45.53,44.11,41.61,42.33,56.91,47.66,51.94,53.35,69.72,99.87,111.11,115.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.67,121.33,123.12,105.33,105.34,107.11,110.22,109.34,91.11,102.67,97.33,95.56,75.11,37.5,24.4,18.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOKS550501110,KS,5505,18,0,3,2835,40,0.962,0.773,0,0,0.314,0.377,0.08,0.113,0.115,0,0,0,0,0.2,30,4,0,0,4,404.166,18,20,47,65.615,57.265,25,32.426,1.282,0.72,428.709,10,1800,9,55,1,0.933,0.067,1,0,2.962,0,1,12.53,6.77,10.12,10.27,9.41,8.14,7.61,6.54,6.5,4.89,4.01,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41,1.84,2.74,2.8,2.55,2.22,2.06,1.78,1.77,1.33,1.08,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.14,32.21,30.35,28.15,30.28,31.57,31.65,31.69,32.39,26.05,15.16,9.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.72,52.12,49.73,51.73,50.59,50.7,51.24,52.42,51.48,58.43,69.29,75.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,21.8,31.49,29.07,31.49,35.12,35.12,35.12,44.33,68.55,73.99,78.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.03,72.03,61.55,64.17,61.56,57.62,57.62,57.63,47.67,21.35,15.07,9.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOKS550501210,KS,5505,18,0,3,3281.6,36.5,1.075,0.773,1142.308,0,0.314,0.377,0.08,0.113,0.115,0,0,0,0,0.2,40,7,0,0,4,466.69,18,6,47,65.615,39.693,25,32.426,1.295,0.911,169.819,10,1467.11,9,55,1,0.811,0.189,1,0,2.706,2.388,1,5.42,0.48,2.47,3.38,0.05,1.3,2.61,1.79,0.19,0.15,1.58,1.54,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.11,0.57,0.78,0.02,0.3,0.6,0.41,0.05,0.03,0.37,0.35,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45,23.16,14.03,18.04,19.53,16.48,16.49,18.18,19.02,18.01,12.75,7.3,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.32,15.45,19.5,16.03,18.79,19.25,17.99,17.84,19.03,19.82,22.81,27.45,29.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46,7.46,9.71,11.94,11.94,10.26,12.59,13.06,12.4,13.25,24.25,29.77,30.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.98,35.99,32.95,29.93,29.92,32.2,29.04,28.4,29.3,28.15,13.26,6.43,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOOK550501310,OK,5505,41,0,3,4442.2,35,0.798,0.773,5344.567,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.205,21,15,0,0,4,336.268,18,22,47,70.8,42.518,25,28.922,1.402,0.924,322.222,10,311.498,9,55,1,0,1,1,0,8.062,55.044,1,11.36,0.04,9.15,2.25,1.26,5.79,3.97,0.36,1.24,3.62,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0.01,1.91,0.47,0.27,1.21,0.83,0.08,0.25,0.76,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.74,55.27,39.58,53.52,46.74,43.92,48.19,50.37,40.89,20.22,13.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.32,44.31,44.6,43.68,48.89,45.56,45.7,47.9,55.19,67.76,73.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.75,20.94,28.84,28.85,27.68,27.68,35.36,30.48,54.89,70.86,76.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.98,92.9,81.42,81.42,83.1,83.11,71.95,79.05,43.58,21.79,13.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOOK550501410,OK,5505,41,0,3,5689,40,0.411,0.773,6933.064,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.205,40,8,0,0,4,571.577,18,10,47,70.278,57.442,25,29.6,1.655,0.72,355.76,10,1800,9,55,1,0.822,0.178,1,0,3.226,25.862,1,8.31,4.47,7.3,7.05,5.82,5.66,4.68,4.42,4.23,3.68,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,1.1,1.79,1.74,1.43,1.4,1.15,1.09,1.04,0.91,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.95,39.25,36.94,36.69,39.74,41.18,41.58,42.51,40.66,27.54,18.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.66,40.77,39.4,39.83,39.51,39.04,39.93,40.03,42.62,52.95,59.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.36,17.95,24.74,24.73,24.73,26.53,26.53,30.32,45.88,59.54,62.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.4,88.61,77.64,77.65,77.65,74.75,74.75,68.63,43.49,23.4,18.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOOK550501510,OK,5505,41,0,3,4483,42,0.478,0.773,5714.514,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.205,30,27,0,0,4,404.166,18,25,47,70.278,50.119,25,29.6,1.536,0.976,479.245,10,4200,9,55,1,0.807,0.193,1,0,11.442,66.675,1,17.86,0.09,15.96,1.85,3.86,9.39,4.32,0.32,3.62,6.22,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97,0.02,4.44,0.52,1.07,2.61,1.2,0.09,1.01,1.73,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.19,85.23,66.52,86.17,73.96,72.95,79.32,80.47,65.26,33.43,22.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.29,74.07,68.41,72.66,77.7,71.89,75.04,78.23,87.58,108.14,118.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33.74,46.49,46.5,44.61,44.62,56.99,49.12,88.49,113.89,123.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.39,150.53,131.92,131.93,134.66,134.66,116.59,128.09,70.62,35.81,22.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOOK550501610,OK,5505,41,0,3,7421.6,40,0.307,0.773,6894.79,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.205,40,5,0,0,4,933.381,18,6,47,70.278,57.208,25,29.6,1.884,0.72,500.144,10,800,9,55,1,0.75,0.25,1,0,3.427,22.315,1,4.81,2.7,4.46,4.16,3.45,3.35,2.78,2.58,2.51,2.18,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0.63,1.04,0.97,0.81,0.78,0.65,0.6,0.58,0.51,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23,24.45,22.85,23.31,25.27,26.28,26.38,27,25.36,17.01,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.85,25.02,24.14,24.23,24.01,23.77,24.2,24.19,26.12,31.8,35.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94,10.37,14.78,14.78,14.78,18.11,15.14,16.56,31.35,34.72,37.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.83,57.35,49.71,49.72,49.72,43.94,49.1,46.62,21.04,16.28,11.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOOK550501710,OK,5505,41,0,3,4060.8,39,0.666,0.773,4065.223,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.205,40,6,0,0,4,830.483,18,13,47,70.278,63.042,25,29.6,1.422,0.72,1136.107,10,760,9,55,1,0.684,0.316,1,0,2.153,8.034,1,11.31,5.95,9.13,9.46,7.8,7.54,6.12,6.08,5.56,4.56,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82,1.49,2.28,2.36,1.95,1.88,1.53,1.51,1.39,1.14,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.55,44.44,42.45,40.48,44.02,45.26,45.83,46.61,44.65,29.26,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.55,52.15,50.63,51.56,51.1,50.78,52.02,51.98,55.69,70.21,78.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.73,23.42,32.26,32.26,32.26,34.6,34.61,39.54,59.84,78.49,82.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.1,97.7,85.62,85.62,85.62,82.43,82.42,75.68,47.96,24.67,18.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
