notes:,for now wlund.txt data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resid,state,play,district_number,rrc_number,Reg,drill_depth_ft,API,Oilvisc,Gasgrav,GOR,NGPL,NGPLET,NGPLPR,NGPLBU,NGPLIS,NGPLPP,HeatVal,CO2cont,H2Scont,N2cont,Sulfur,std_pattern_size_acres,Noilwell,Ngaswell,Ninjwell,Latnum,lateral_length_ft,PHI,Pay,PERM,SOI,SOC,SOR,SWI,BOI,VDP,OOIP,process_code,total_pattern_size_acres,resacc,PROV,Totprod,Totinj,Totconv,Totps,past_wells,lyroil,lyrgas,numacc,OP1,OP2,OP3,OP4,OP5,OP6,OP7,OP8,OP9,OP10,OP11,OP12,OP13,OP14,OP15,OP16,OP17,OP18,OP19,OP20,OP21,OP22,OP23,OP24,OP25,OP26,OP27,OP28,OP29,OP30,OP31,OP32,OP33,OP34,OP35,OP36,OP37,OP38,OP39,OP40,GP1,GP2,GP3,GP4,GP5,GP6,GP7,GP8,GP9,GP10,GP11,GP12,GP13,GP14,GP15,GP16,GP17,GP18,GP19,GP20,GP21,GP22,GP23,GP24,GP25,GP26,GP27,GP28,GP29,GP30,GP31,GP32,GP33,GP34,GP35,GP36,GP37,GP38,GP39,GP40,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30,CO31,CO32,CO33,CO34,CO35,CO36,CO37,CO38,CO39,CO40,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP20,WP21,WP22,WP23,WP24,WP25,WP26,WP27,WP28,WP29,WP30,WP31,WP32,WP33,WP34,WP35,WP36,WP37,WP38,WP39,WP40,WI1,WI2,WI3,WI4,WI5,WI6,WI7,WI8,WI9,WI10,WI11,WI12,WI13,WI14,WI15,WI16,WI17,WI18,WI19,WI20,WI21,WI22,WI23,WI24,WI25,WI26,WI27,WI28,WI29,WI30,WI31,WI32,WI33,WI34,WI35,WI36,WI37,WI38,WI39,WI40,II1,II2,II3,II4,II5,II6,II7,II8,II9,II10,II11,II12,II13,II14,II15,II16,II17,II18,II19,II20,II21,II22,II23,II24,II25,II26,II27,II28,II29,II30,II31,II32,II33,II34,II35,II36,II37,II38,II39,II40,project_royalty_multiplier
UOOK610900216,OK,6109,41,-1,3,3300,38,1.29,0.686,410.851,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,-1,80,1,0,1,4,660,17.133,70.731,270.932,70.8,70.8,30.5,28.922,1.177,0.907,4000,16,71.346,10,61,0,1,0,0,1,0,0,3,91.25,182.5,182.5,182.5,115.135,38.849,24.772,15.747,8.871,3.456,0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.49,74.98,74.98,74.98,47.303,15.961,10.177,6.47,3.645,1.42,0.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOOK611000116,OK,6110,41,-1,3,6400,37.8,3.155,0.715,127.836,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.725,80,6,0,1,4,660,18.605,5.519,98.569,63.723,63.723,25,36.277,1.2,0.813,323.176,16,495.96,10,61,0,1,0,0,6,0,0,1,14.597,21.093,10.292,6.242,4.081,2.731,1.806,1.13,0.616,0.211,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.866,2.696,1.316,0.798,0.522,0.349,0.231,0.145,0.079,0.027,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOOK611000216,OK,6110,41,-1,3,6400,37.8,3.155,0.715,127.836,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.725,80,2,0,1,4,660,18.605,30.455,98.569,63.723,63.723,25,36.277,1.2,0.813,1939.058,16,179.741,10,61,0,1,0,0,2,0,0,3,80.548,116.395,56.793,34.443,22.522,15.072,9.963,6.238,3.4,1.165,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.297,14.88,7.26,4.403,2.879,1.927,1.274,0.797,0.435,0.149,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOOK611000316,OK,6110,41,-1,3,6400,37.8,3.155,0.715,127.836,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.725,80,4,0,1,4,660,18.605,30.455,98.569,63.723,63.723,25,36.277,1.2,0.813,1939.058,16,359.482,10,61,0,1,0,0,4,0,0,1,80.548,116.395,56.793,34.443,22.522,15.072,9.963,6.238,3.4,1.165,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.297,14.88,7.26,4.403,2.879,1.927,1.274,0.797,0.435,0.149,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOOK611100416,OK,6111,41,-1,3,3300,32.59,8.285,0.666,24.375,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.764,80,5,0,1,4,660,20.398,4.817,298.259,72.618,72.618,25,27.382,1.108,0.817,396.601,16,403.337,10,61,0,1,0,0,5,0,0,1,16.888,24.209,11.452,6.669,4.117,2.523,1.429,0.632,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412,0.59,0.279,0.163,0.1,0.061,0.035,0.015,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOOK611100516,OK,6111,41,-1,3,3300,32.59,8.285,0.666,24.375,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.764,80,2,0,1,4,660,20.398,23.206,298.259,72.618,72.618,25,27.382,1.108,0.817,1983.003,16,167.456,10,61,0,1,0,0,2,0,0,1,81.358,116.626,55.172,32.127,19.836,12.154,6.887,3.046,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.983,2.843,1.345,0.783,0.483,0.296,0.168,0.074,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOOK611100616,OK,6111,41,-1,3,3300,32.59,8.285,0.666,24.375,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.764,80,4,0,1,4,660,20.398,23.206,298.259,72.618,72.618,25,27.382,1.108,0.817,1983.003,16,334.91,10,61,0,1,0,0,4,0,0,3,81.358,116.626,55.172,32.127,19.836,12.154,6.887,3.046,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.983,2.843,1.345,0.783,0.483,0.296,0.168,0.074,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOOK620100116,OK,6201,41,-1,3,6000,38,3.552,0.688,541.86,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.109,80,2,0,1,4,660,14.345,28.226,119.089,64.039,64.039,25,34.549,1.147,0.803,1182.432,16,163.432,10,62,0,1,0,0,2,0,0,1,59.726,85.868,41.087,24.295,15.338,9.741,5.903,3.104,0.971,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.363,46.528,22.264,13.164,8.311,5.278,3.198,1.682,0.526,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOPA706700916,PA,7067,43,-1,1,6560,35.733,37.411,0.742,413.664,0,0.428,0.32,0.098,0.052,0.101,0,0,0,0,0,395.813,1,0,1,4,1468.06,18.338,7.872,339.088,67.471,67.471,27.165,32.052,1.348,0.805,2218.65,16,400.855,10,67,0,1,0,0,1,0,0,7,91.25,145.643,82.956,48.274,34.111,25.259,19.189,14.763,11.391,8.735,6.59,4.819,3.334,2.069,0.98,0.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.747,60.247,34.316,19.969,14.11,10.449,7.938,6.107,4.712,3.614,2.726,1.994,1.379,0.856,0.405,0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOPA706701016,PA,7067,43,-1,1,6560,35.733,37.411,0.742,413.664,0,0.428,0.32,0.098,0.052,0.101,0,0,0,0,0,100.566,1,0,1,4,739.987,18.338,61.964,339.088,67.471,67.471,27.165,32.052,1.348,0.805,4437.299,16,101.847,10,67,0,1,0,0,1,0,0,9,91.25,182.5,182.5,182.5,142.869,73.337,38.377,29.525,22.781,17.47,13.179,9.638,6.667,4.138,1.959,0.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.747,75.494,75.494,75.494,59.1,30.337,15.875,12.214,9.424,7.227,5.452,3.987,2.758,1.712,0.81,0.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOPA706701116,PA,7067,43,-1,1,6560,35.733,37.411,0.742,413.664,0,0.428,0.32,0.098,0.052,0.101,0,0,0,0,0,201.132,1,0,1,4,1046.5,18.338,61.964,339.088,67.471,67.471,27.165,32.052,1.348,0.805,8874.599,16,203.694,10,67,0,1,0,0,1,0,0,4,91.25,182.5,182.5,182.5,182.5,182.5,182.5,182.5,182.5,182.5,160.662,77.441,13.334,8.276,3.918,0.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.747,75.494,75.494,75.494,75.494,75.494,75.494,75.494,75.494,75.494,66.46,32.035,5.516,3.423,1.621,0.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOSD993300120,SD,9933,46,0,7,9512,38.525,0,0,1146.072,50,0.346,0.346,0.134,0.05,0.125,0,0,0,0,0.362,215.792,270,1,1,0,0,14.5,0.459,27.964,65.667,0,0,0,1.297,0,0,20,58263.844,10,33,0,1,0,0,270,0,0,1,1.734,3.162,2.652,2.304,2.048,1.851,1.693,1.565,1.457,1.365,1.286,1.218,1.157,1.103,1.054,1.011,0.971,0.935,0.902,0.872,0.844,0.818,0.793,0.771,0.75,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.988,3.624,3.04,2.64,2.347,2.121,1.941,1.793,1.67,1.565,1.474,1.395,1.326,1.264,1.208,1.159,1.113,1.072,1.034,0.999,0.967,0.937,0.909,0.884,0.859,0.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,20,19,19,13,17,17,19,15,17,17,17,16,17,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOSD993300220,SD,9933,46,0,7,9512,38.525,0,0,1146.072,50,0.346,0.346,0.134,0.05,0.125,0,0,0,0,0.362,215.792,69,1,1,0,0,14.5,0.917,27.964,65.667,0,0,0,1.297,0,0,20,14889.648,6,33,0,1,0,0,69,0,0,1,1.592,2.904,2.435,2.115,1.88,1.699,1.555,1.437,1.338,1.254,1.181,1.118,1.062,1.013,0.968,0.928,0.892,0.859,0.828,0.8,0.775,0.751,0.729,0.708,0.688,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.825,3.328,2.791,2.424,2.155,1.947,1.782,1.647,1.533,1.437,1.354,1.281,1.217,1.161,1.11,1.064,1.022,0.984,0.949,0.917,0.888,0.86,0.835,0.811,0.789,0.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,17,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOSD993300320,SD,9933,46,0,7,9512,38.525,0,0,1146.072,50,0.346,0.346,0.134,0.05,0.125,0,0,0,0,0.362,215.792,105,1,1,0,0,14.5,0.917,27.964,65.667,0,0,0,1.297,0,0,20,22658.16,7,33,0,1,0,0,105,0,0,1,1.765,3.218,2.699,2.344,2.084,1.883,1.723,1.592,1.483,1.389,1.309,1.239,1.177,1.122,1.073,1.029,0.989,0.952,0.918,0.887,0.859,0.832,0.807,0.785,0.763,0.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.023,3.688,3.093,2.687,2.388,2.158,1.975,1.825,1.699,1.592,1.5,1.42,1.349,1.286,1.23,1.179,1.133,1.091,1.052,1.017,0.984,0.954,0.925,0.899,0.874,0.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,17,16,14,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOSD993300420,SD,9933,46,0,7,9512,38.525,0,0,1146.072,50,0.346,0.346,0.134,0.05,0.125,0,0,0,0,0.362,215.792,76,1,1,0,0,14.5,0.917,27.964,65.667,0,0,0,1.297,0,0,20,16400.193,8,33,0,1,0,0,76,0,0,1,1.672,3.049,2.558,2.221,1.975,1.785,1.633,1.509,1.405,1.317,1.241,1.174,1.115,1.063,1.017,0.975,0.937,0.902,0.87,0.841,0.814,0.789,0.765,0.744,0.723,0.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.917,3.495,2.931,2.546,2.263,2.045,1.871,1.729,1.61,1.509,1.422,1.346,1.279,1.219,1.165,1.117,1.073,1.034,0.997,0.963,0.932,0.904,0.877,0.852,0.829,0.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,17,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOSD993300520,SD,9933,46,0,7,9512,38.525,0,0,1146.072,50,0.346,0.346,0.134,0.05,0.125,0,0,0,0,0.362,215.792,54,1,1,0,0,14.5,0.917,27.964,65.667,0,0,0,1.297,0,0,20,11652.769,9,33,0,1,0,0,54,0,0,1,1.642,2.995,2.512,2.182,1.939,1.753,1.604,1.482,1.38,1.293,1.218,1.153,1.096,1.044,0.999,0.957,0.92,0.886,0.854,0.826,0.799,0.774,0.751,0.73,0.71,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.883,3.432,2.879,2.5,2.223,2.009,1.838,1.698,1.581,1.482,1.396,1.321,1.256,1.197,1.144,1.097,1.054,1.015,0.979,0.946,0.916,0.888,0.861,0.837,0.814,0.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOSD993300620,SD,9933,46,0,7,9512,38.525,0,0,1146.072,50,0.346,0.346,0.134,0.05,0.125,0,0,0,0,0.362,215.792,3,1,1,0,0,14.5,1.834,27.964,65.667,0,0,0,1.297,0,0,20,647.376,3,33,0,1,0,0,3,0,0,1,1.086,1.981,1.661,1.443,1.283,1.159,1.061,0.98,0.913,0.855,0.806,0.763,0.725,0.691,0.66,0.633,0.609,0.586,0.565,0.546,0.529,0.512,0.497,0.483,0.47,0.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.245,2.27,1.904,1.654,1.47,1.328,1.216,1.123,1.046,0.98,0.924,0.874,0.831,0.792,0.757,0.726,0.697,0.671,0.648,0.626,0.606,0.587,0.57,0.553,0.538,0.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
